365	546	533
366	546	533
367	546	533
369	548	538
371	549	540
372	552	542
375	554	543
375	554	545
377	555	546
377	556	546
377	557	547
377	558	548
379	559	549
380	561	549
381	562	549
381	564	549
382	566	551
383	567	553
383	568	554
384	569	555
385	570	555
385	571	555
385	571	558
386	572	561
386	572	562
387	573	564
387	573	565
387	573	566
388	576	570
389	577	571
390	577	571
390	579	571
392	579	572
393	579	573
393	581	574
394	582	576
394	583	577
394	584	577
394	586	577
394	587	578
394	589	579
394	590	583
395	591	585
395	591	586
396	591	586
397	594	589
398	595	589
398	596	591
398	596	592
398	597	592
398	597	595
399	598	596
399	598	599
401	600	599
401	600	600
401	600	602
401	601	604
402	603	605
404	604	606
405	604	609
407	606	609
407	607	609
408	608	609
408	608	609
409	608	611
409	609	611
410	614	612
410	618	614
411	620	614
411	623	616
411	624	617
411	626	618
412	627	618
413	627	618
416	628	618
417	630	619
417	630	619
418	631	622
418	632	623
419	634	624
419	635	625
421	636	625
422	638	628
422	639	630
422	641	631
423	644	631
423	647	632
423	649	633
424	650	635
425	651	636
425	652	637
425	653	637
425	655	637
425	657	637
425	657	638
425	660	640
425	660	643
425	662	644
426	664	646
428	666	647
429	667	648
429	669	652
429	670	652
430	670	654
430	670	654
430	671	656
431	672	657
431	673	659
432	674	661
432	676	663
432	679	664
432	679	666
433	680	668
434	681	668
434	683	668
436	684	669
436	684	672
437	685	673
437	685	675
440	685	676
441	686	678
445	687	680
446	687	681
447	689	681
449	690	681
449	690	681
449	690	681
450	690	683
451	691	685
451	692	687
454	692	687
457	694	688
458	694	688
458	695	688
460	695	689
461	697	690
462	697	691
463	700	691
465	700	693
465	703	696
465	705	696
466	707	696
466	710	697
466	710	697
467	712	697
468	712	699
470	712	700
470	714	701
472	715	702
472	717	702
473	719	703
473	721	703
476	721	704
477	721	706
478	721	707
478	721	708
479	721	710
479	723	710
480	723	712
481	724	713
481	724	715
481	725	716
481	727	716
481	730	717
481	731	718
482	732	720
483	735	722
483	735	723
483	737	723
483	737	723
483	737	725
485	740	726
485	740	730
486	741	731
489	743	733
490	745	735
491	747	736
492	747	738
492	749	738
492	750	740
492	751	741
494	752	744
494	754	745
496	754	747
496	757	748
497	758	748
499	760	750
500	761	750
503	762	751
503	763	751
505	764	752
507	764	752
507	764	753
507	765	756
507	765	757
507	765	758
507	765	760
510	765	760
511	765	761
512	766	762
512	768	764
513	770	765
514	772	766
515	779	767
515	783	768
515	786	770
518	788	771
518	789	772
518	791	772
518	793	772
519	793	774
519	794	777
520	797	778
521	799	780
522	800	780
522	800	780
522	801	782
523	801	783
523	802	784
524	804	785
525	805	786
525	805	786
526	806	788
528	807	788
529	807	789
530	810	791
530	811	791
530	812	792
531	812	795
532	814	796
532	815	797
532	819	798
532	821	800
532	821	801
533	821	805
534	823	807
534	823	812
536	823	813
536	823	816
538	824	820
539	824	821
541	825	821
542	825	823
542	825	823
543	825	826
545	826	829
545	828	830
545	830	831
545	830	835
547	832	836
549	832	839
549	834	840
549	834	840
550	835	842
551	836	844
552	836	846
552	836	847
552	836	847
553	837	850
553	838	850
554	838	851
556	838	851
558	840	853
560	842	854
562	843	855
563	844	858
564	845	859
565	846	861
566	846	862
566	847	865
566	847	865
569	847	867
570	848	867
571	851	869
571	852	870
571	852	870
571	853	872
572	855	872
572	856	872
572	858	873
573	858	876
573	858	878
575	861	880
575	861	881
575	861	881
577	863	881
577	865	881
577	868	882
577	870	884
579	870	886
579	873	888
580	874	889
580	874	891
580	875	894
580	875	894
583	875	896
583	876	898
583	876	899
584	877	900
584	879	901
585	880	902
586	880	902
586	880	903
586	880	905
587	880	907
589	882	909
589	882	911
589	883	913
589	884	913
590	887	915
592	888	916
592	888	916
593	889	917
594	890	919
595	890	920
597	890	922
599	890	923
601	890	925
601	891	925
601	892	927
604	895	930
605	895	932
606	895	932
606	897	932
607	900	936
608	900	937
608	901	938
609	902	940
609	904	942
609	905	942
610	905	945
611	908	950
612	908	952
614	909	953
614	910	954
615	912	957
616	915	959
616	917	962
618	917	965
619	917	966
620	920	971
620	922	974
620	922	976
623	922	980
623	924	983
624	926	984
625	926	986
625	926	987
627	927	989
627	928	990
629	928	991
630	931	992
630	932	992
630	933	992
630	933	992
630	933	994
631	933	995
631	935	996
632	936	996
633	937	999
635	938	1002
635	939	1006
635	940	1007
635	942	1009
636	945	1012
637	946	1018
637	947	1019
637	947	1020
639	947	1021
640	947	1024
640	950	1024
643	951	1025
643	952	1025
643	952	1027
643	952	1027
643	952	1027
643	953	1029
643	955	1030
644	955	1031
644	955	1035
644	957	1035
644	958	1035
644	958	1035
645	961	1036
645	961	1036
646	962	1039
646	965	1039
647	968	1043
648	968	1043
648	968	1044
648	969	1045
649	971	1047
649	971	1048
650	973	1048
650	976	1049
650	976	1049
650	976	1049
651	977	1054
653	979	1055
653	980	1055
653	982	1055
653	983	1058
654	986	1060
654	987	1061
655	988	1063
656	988	1066
659	991	1067
659	992	1068
659	992	1071
660	994	1074
660	995	1075
660	995	1077
660	996	1079
660	996	1080
660	996	1081
660	998	1083
661	998	1084
662	998	1085
663	998	1088
664	998	1089
664	1000	1090
665	1000	1091
665	1003	1093
666	1003	1094
667	1003	1094
667	1004	1096
668	1004	1098
669	1005	1100
669	1006	1100
670	1006	1104
671	1008	1104
673	1008	1105
673	1009	1106
673	1010	1106
674	1010	1106
675	1011	1106
675	1013	1107
675	1015	1107
677	1015	1108
678	1015	1108
679	1015	1111
679	1017	1113
679	1019	1119
680	1022	1121
681	1023	1122
682	1023	1124
682	1024	1127
682	1024	1127
682	1027	1129
683	1027	1132
683	1027	1132
683	1027	1132
684	1029	1134
684	1030	1138
685	1030	1139
686	1030	1143
687	1032	1146
689	1035	1148
690	1038	1149
690	1039	1151
690	1039	1152
690	1039	1155
691	1040	1155
691	1043	1155
693	1044	1156
694	1045	1161
694	1045	1166
696	1046	1170
696	1049	1172
697	1051	1172
697	1053	1173
697	1055	1178
697	1058	1180
699	1061	1180
700	1065	1181
700	1065	1183
700	1066	1185
700	1067	1187
701	1070	1188
702	1070	1191
702	1070	1191
703	1070	1191
704	1071	1192
704	1071	1193
704	1071	1193
706	1071	1194
707	1072	1195
707	1073	1198
707	1074	1199
708	1076	1201
708	1076	1204
708	1077	1204
708	1077	1205
708	1078	1206
708	1079	1208
708	1080	1209
709	1083	1212
709	1085	1213
709	1088	1214
709	1092	1215
711	1093	1218
711	1094	1221
712	1095	1221
712	1096	1223
712	1096	1226
712	1097	1228
712	1097	1231
715	1098	1231
716	1099	1232
716	1100	1234
716	1101	1235
716	1102	1237
716	1107	1240
717	1109	1242
718	1111	1245
720	1114	1247
721	1114	1251
725	1116	1252
726	1117	1252
727	1119	1254
728	1119	1257
729	1120	1258
730	1121	1260
730	1122	1262
730	1122	1262
732	1124	1263
733	1126	1265
735	1126	1265
737	1128	1266
737	1130	1269
737	1131	1271
738	1132	1273
739	1133	1273
742	1134	1274
743	1136	1274
743	1139	1277
743	1141	1278
743	1145	1278
743	1148	1278
744	1149	1280
746	1150	1283
746	1152	1286
747	1152	1286
748	1152	1287
748	1154	1289
749	1156	1290
749	1157	1290
751	1158	1292
753	1160	1292
754	1161	1292
756	1161	1292
757	1161	1294
758	1164	1294
758	1165	1299
758	1167	1299
759	1167	1300
759	1167	1301
760	1168	1305
760	1170	1305
760	1170	1306
762	1170	1307
763	1170	1309
763	1173	1310
764	1173	1310
765	1174	1311
766	1174	1313
768	1174	1313
769	1178	1313
770	1178	1314
772	1181	1317
772	1182	1318
772	1184	1319
772	1184	1319
772	1186	1321
773	1187	1322
774	1187	1326
775	1189	1328
775	1189	1329
776	1191	1329
777	1192	1331
778	1195	1331
780	1198	1332
781	1198	1332
781	1200	1334
781	1200	1336
782	1202	1336
782	1202	1338
782	1202	1338
782	1204	1339
782	1205	1342
782	1205	1344
783	1207	1347
783	1207	1350
783	1208	1354
783	1208	1355
783	1209	1357
784	1212	1360
784	1212	1361
784	1214	1361
785	1217	1362
787	1218	1365
787	1218	1365
788	1218	1365
788	1218	1367
788	1219	1368
788	1220	1370
788	1220	1370
789	1220	1371
789	1220	1373
790	1223	1375
792	1225	1376
793	1226	1380
793	1226	1380
793	1227	1383
795	1228	1384
796	1230	1384
796	1232	1387
796	1232	1388
796	1233	1389
797	1234	1390
797	1234	1394
797	1234	1396
797	1235	1398
798	1235	1398
800	1235	1399
800	1235	1401
800	1236	1403
800	1239	1404
801	1239	1405
802	1240	1408
803	1242	1409
803	1242	1411
804	1245	1411
805	1245	1412
805	1246	1413
805	1246	1414
805	1247	1414
805	1248	1415
805	1248	1415
805	1248	1416
806	1248	1416
809	1248	1416
810	1248	1416
810	1249	1418
811	1251	1420
811	1254	1421
812	1256	1424
812	1258	1424
814	1259	1426
815	1259	1428
815	1259	1428
816	1261	1430
818	1262	1431
819	1262	1433
819	1262	1433
821	1263	1434
821	1264	1435
821	1267	1436
822	1267	1438
823	1267	1438
823	1267	1442
825	1267	1442
825	1269	1445
826	1270	1449
826	1272	1450
827	1276	1452
828	1278	1454
829	1280	1454
829	1281	1455
830	1281	1455
831	1281	1457
834	1282	1458
835	1283	1458
837	1285	1459
838	1285	1460
838	1285	1461
839	1286	1464
841	1287	1465
841	1288	1466
844	1291	1468
846	1291	1469
847	1292	1471
847	1293	1472
850	1294	1476
850	1294	1476
851	1296	1478
852	1296	1481
853	1296	1483
853	1296	1485
853	1296	1489
854	1297	1490
854	1297	1493
854	1297	1494
855	1297	1495
855	1297	1498
856	1298	1499
856	1298	1499
856	1299	1500
856	1300	1502
856	1300	1502
856	1302	1502
857	1304	1503
857	1304	1505
857	1304	1507
858	1305	1509
858	1309	1511
858	1309	1514
859	1311	1515
859	1314	1518
861	1315	1519
861	1316	1519
863	1317	1519
864	1317	1521
865	1318	1524
866	1318	1526
866	1319	1529
868	1320	1531
869	1322	1533
869	1322	1533
872	1323	1534
872	1324	1536
875	1324	1539
876	1324	1541
876	1325	1541
876	1325	1542
876	1326	1545
876	1326	1547
878	1326	1547
881	1326	1547
881	1327	1549
882	1331	1550
882	1333	1554
883	1333	1554
883	1335	1556
884	1335	1557
884	1335	1559
884	1335	1562
884	1338	1563
884	1340	1567
889	1340	1568
890	1342	1569
891	1345	1571
891	1345	1572
891	1348	1572
891	1350	1573
891	1351	1574
892	1353	1574
893	1354	1575
893	1356	1576
894	1357	1577
896	1357	1577
896	1357	1578
897	1357	1578
897	1358	1579
897	1360	1580
898	1362	1580
898	1362	1582
898	1362	1583
898	1362	1584
898	1362	1584
899	1363	1585
900	1363	1585
900	1364	1587
900	1365	1589
901	1365	1590
902	1367	1594
903	1369	1594
905	1369	1596
905	1372	1597
906	1374	1601
906	1374	1602
906	1375	1603
906	1375	1604
906	1378	1606
906	1378	1608
907	1378	1610
907	1378	1611
907	1380	1612
908	1381	1612
908	1382	1613
908	1387	1614
910	1388	1614
911	1393	1616
912	1393	1621
912	1394	1621
914	1394	1621
914	1395	1621
915	1396	1623
917	1397	1624
919	1398	1625
922	1399	1627
923	1399	1627
923	1400	1627
925	1400	1630
925	1402	1631
925	1403	1632
925	1406	1633
925	1406	1634
925	1406	1634
925	1407	1636
925	1411	1636
925	1411	1638
926	1412	1643
926	1414	1644
926	1414	1647
926	1415	1650
927	1415	1652
927	1416	1653
928	1417	1653
928	1418	1654
929	1419	1656
930	1420	1657
931	1423	1658
931	1423	1659
931	1423	1662
933	1425	1662
933	1430	1666
934	1430	1668
934	1432	1668
934	1434	1670
935	1435	1671
935	1436	1672
936	1438	1674
939	1439	1676
941	1441	1678
941	1441	1679
942	1442	1683
942	1442	1684
942	1444	1684
943	1445	1685
948	1446	1685
948	1446	1686
948	1447	1687
950	1448	1687
951	1448	1687
954	1450	1688
954	1450	1688
955	1453	1689
957	1455	1693
957	1458	1693
958	1461	1693
959	1462	1694
959	1463	1694
961	1464	1696
961	1464	1697
961	1465	1697
961	1467	1697
961	1468	1697
963	1468	1697
964	1468	1698
965	1471	1700
965	1471	1703
966	1472	1705
966	1472	1706
967	1472	1706
968	1473	1707
968	1474	1709
968	1478	1710
968	1479	1710
970	1480	1711
971	1480	1711
972	1482	1713
972	1484	1713
973	1484	1714
975	1486	1715
976	1488	1716
977	1489	1718
978	1491	1719
979	1491	1721
979	1493	1723
980	1494	1725
982	1497	1728
982	1497	1728
983	1499	1729
984	1499	1730
984	1499	1731
986	1502	1732
986	1502	1733
986	1503	1733
986	1504	1734
986	1504	1735
986	1505	1735
988	1506	1737
989	1507	1740
989	1508	1740
990	1508	1741
992	1509	1743
993	1510	1743
993	1512	1744
993	1514	1744
993	1514	1745
994	1516	1745
995	1517	1745
996	1517	1746
997	1517	1748
997	1519	1750
997	1520	1750
1000	1522	1753
1002	1522	1754
1005	1524	1756
1005	1525	1758
1005	1525	1758
1006	1528	1758
1006	1530	1761
1006	1530	1761
1008	1534	1762
1008	1534	1762
1009	1534	1763
1010	1535	1765
1010	1535	1766
1011	1537	1771
1011	1538	1771
1012	1539	1773
1013	1540	1778
1013	1542	1779
1015	1542	1784
1016	1544	1787
1016	1544	1789
1018	1544	1791
1019	1545	1791
1020	1547	1791
1021	1548	1791
1022	1548	1792
1022	1548	1792
1025	1549	1794
1025	1550	1794
1025	1551	1795
1025	1551	1795
1025	1554	1795
1025	1554	1797
1027	1554	1797
1028	1554	1797
1029	1555	1797
1030	1556	1797
1031	1556	1798
1032	1556	1798
1032	1560	1799
1033	1560	1800
1034	1561	1804
1036	1561	1805
1036	1561	1806
1037	1562	1807
1037	1563	1808
1038	1563	1809
1040	1563	1810
1040	1565	1811
1040	1568	1812
1040	1569	1813
1041	1571	1813
1041	1572	1816
1042	1573	1818
1043	1574	1819
1045	1574	1819
1045	1575	1819
1046	1575	1821
1046	1575	1825
1046	1577	1826
1047	1577	1826
1048	1579	1827
1048	1580	1827
1048	1580	1828
1049	1580	1829
1049	1580	1832
1049	1580	1835
1050	1582	1837
1051	1582	1837
1051	1584	1840
1053	1587	1843
1054	1589	1843
1055	1589	1845
1057	1589	1846
1057	1590	1846
1057	1592	1846
1059	1592	1846
1059	1593	1848
1059	1594	1849
1060	1594	1851
1060	1596	1851
1060	1597	1852
1062	1597	1853
1062	1597	1854
1062	1599	1855
1063	1600	1855
1064	1600	1856
1065	1601	1857
1065	1602	1858
1066	1604	1858
1066	1604	1858
1066	1604	1858
1068	1606	1860
1069	1608	1860
1069	1608	1860
1071	1608	1861
1071	1609	1862
1072	1609	1862
1072	1609	1863
1074	1610	1864
1075	1613	1864
1076	1613	1864
1077	1614	1866
1079	1615	1866
1081	1616	1868
1081	1617	1869
1082	1617	1870
1083	1617	1871
1084	1617	1873
1086	1617	1874
1086	1617	1875
1088	1618	1875
1089	1619	1875
1090	1620	1877
1090	1621	1878
1090	1623	1880
1090	1624	1880
1092	1627	1880
1092	1628	1880
1093	1630	1880
1093	1631	1880
1094	1634	1882
1094	1636	1882
1094	1637	1885
1094	1637	1886
1094	1637	1887
1096	1638	1887
1098	1639	1890
1099	1641	1890
1101	1643	1890
1101	1643	1894
1103	1644	1895
1104	1645	1896
1105	1645	1896
1106	1646	1896
1106	1646	1896
1106	1647	1896
1107	1651	1898
1108	1651	1898
1108	1653	1900
1108	1655	1903
1108	1656	1905
1109	1656	1905
1110	1659	1905
1110	1661	1908
1111	1662	1909
1111	1662	1911
1113	1663	1912
1113	1664	1913
1113	1667	1913
1115	1668	1913
1115	1670	1917
1116	1672	1919
1116	1674	1921
1117	1674	1921
1118	1676	1921
1119	1676	1921
1119	1677	1921
1120	1678	1921
1120	1681	1922
1120	1684	1923
1120	1684	1925
1122	1684	1927
1123	1684	1929
1125	1686	1931
1126	1687	1933
1126	1688	1935
1127	1689	1936
1128	1690	1938
1128	1690	1938
1128	1692	1941
1129	1693	1941
1130	1696	1942
1131	1697	1942
1133	1699	1946
1134	1699	1948
1134	1700	1950
1135	1700	1951
1135	1702	1952
1136	1703	1953
1137	1704	1954
1137	1706	1954
1137	1708	1955
1138	1711	1957
1138	1711	1957
1140	1713	1959
1140	1714	1959
1140	1717	1959
1140	1718	1962
1141	1720	1964
1141	1720	1965
1142	1723	1967
1142	1725	1968
1145	1727	1971
1145	1729	1972
1145	1731	1973
1147	1731	1975
1148	1733	1976
1148	1734	1977
1148	1735	1979
1148	1735	1982
1148	1735	1985
1149	1736	1985
1149	1737	1986
1150	1738	1989
1151	1739	1991
1153	1743	1993
1153	1743	1995
1155	1744	1996
1156	1744	1999
1158	1745	2001
1159	1745	2003
1159	1745	2003
1160	1745	2005
1160	1745	2007
1161	1748	2009
1163	1749	2010
1164	1750	2012
1165	1752	2012
1165	1753	2014
1165	1753	2016
1167	1753	2016
1167	1753	2019
1169	1753	2021
1171	1754	2021
1172	1754	2021
1172	1756	2022
1175	1758	2023
1177	1760	2024
1177	1760	2025
1177	1762	2025
1177	1763	2027
1178	1763	2028
1179	1764	2030
1179	1765	2031
1179	1767	2031
1181	1768	2034
1182	1769	2037
1183	1771	2039
1184	1772	2039
1184	1773	2040
1184	1773	2042
1185	1773	2044
1185	1773	2045
1186	1773	2047
1187	1774	2048
1187	1774	2048
1188	1775	2050
1190	1776	2050
1191	1777	2050
1193	1778	2050
1193	1779	2051
1194	1782	2055
1195	1783	2057
1197	1784	2060
1197	1785	2063
1200	1787	2063
1200	1789	2063
1200	1790	2064
1201	1793	2067
1203	1793	2070
1203	1795	2072
1205	1797	2076
1206	1799	2077
1207	1799	2078
1209	1800	2079
1209	1800	2079
1209	1800	2081
1209	1801	2081
1210	1803	2081
1211	1804	2081
1211	1806	2081
1212	1806	2084
1212	1807	2084
1212	1807	2085
1213	1807	2087
1214	1807	2089
1215	1808	2090
1215	1810	2090
1216	1811	2091
1216	1812	2092
1216	1814	2093
1216	1815	2093
1216	1815	2094
1218	1817	2096
1219	1817	2098
1220	1819	2100
1220	1821	2100
1221	1824	2102
1221	1825	2102
1221	1827	2103
1223	1828	2107
1223	1830	2110
1224	1830	2113
1224	1830	2113
1226	1830	2113
1226	1830	2114
1226	1831	2114
1227	1832	2115
1227	1835	2115
1228	1835	2115
1230	1836	2116
1230	1837	2117
1233	1840	2117
1233	1840	2120
1233	1840	2121
1233	1842	2122
1236	1843	2125
1236	1844	2126
1236	1846	2126
1238	1847	2126
1239	1847	2126
1239	1847	2130
1240	1849	2131
1240	1849	2132
1243	1851	2134
1245	1854	2136
1245	1854	2136
1245	1855	2141
1246	1856	2142
1248	1858	2143
1248	1859	2144
1248	1861	2146
1249	1861	2146
1251	1862	2146
1251	1862	2146
1251	1864	2147
1251	1864	2149
1251	1866	2150
1251	1868	2151
1251	1868	2154
1252	1868	2154
1252	1869	2155
1254	1871	2155
1255	1871	2158
1255	1871	2159
1255	1873	2159
1257	1874	2162
1258	1875	2164
1259	1876	2167
1260	1877	2169
1260	1879	2169
1261	1879	2169
1263	1880	2170
1263	1881	2171
1263	1882	2171
1265	1882	2172
1265	1883	2172
1266	1885	2172
1266	1885	2175
1266	1885	2175
1268	1886	2176
1269	1887	2178
1270	1887	2181
1270	1887	2183
1270	1888	2184
1270	1889	2187
1272	1893	2187
1272	1896	2188
1275	1898	2189
1275	1898	2190
1275	1899	2191
1277	1902	2192
1278	1902	2193
1279	1906	2193
1280	1907	2193
1283	1910	2193
1283	1910	2194
1283	1911	2194
1283	1913	2197
1284	1915	2198
1285	1917	2199
1285	1920	2200
1285	1921	2201
1285	1921	2202
1286	1923	2204
1286	1923	2206
1287	1924	2207
1287	1926	2209
1287	1929	2211
1287	1931	2211
1288	1931	2211
1289	1931	2215
1291	1932	2215
1292	1932	2216
1292	1932	2217
1295	1932	2218
1296	1934	2219
1296	1935	2222
1296	1935	2223
1296	1935	2226
1296	1935	2226
1296	1935	2229
1297	1935	2231
1297	1935	2233
1298	1936	2234
1298	1937	2234
1300	1937	2235
1301	1940	2235
1303	1943	2236
1304	1944	2236
1305	1944	2238
1305	1945	2238
1305	1948	2239
1306	1949	2240
1307	1949	2241
1309	1951	2243
1310	1951	2245
1311	1951	2247
1312	1952	2248
1313	1954	2248
1313	1956	2248
1313	1958	2248
1313	1961	2249
1313	1961	2251
1314	1962	2253
1315	1963	2253
1315	1965	2257
1317	1966	2261
1317	1967	2262
1319	1968	2265
1319	1969	2267
1319	1969	2268
1319	1970	2269
1319	1972	2270
1321	1973	2272
1322	1973	2274
1322	1973	2275
1322	1973	2276
1323	1974	2277
1323	1975	2278
1323	1977	2279
1324	1980	2279
1324	1983	2281
1326	1986	2281
1327	1988	2281
1327	1988	2281
1327	1989	2281
1328	1990	2282
1328	1990	2284
1330	1991	2285
1331	1992	2287
1332	1993	2289
1332	1994	2290
1332	1999	2290
1333	2000	2290
1333	2002	2292
1333	2002	2293
1333	2002	2293
1334	2003	2295
1334	2004	2296
1334	2006	2296
1334	2006	2300
1335	2006	2301
1337	2008	2301
1338	2010	2301
1338	2011	2303
1338	2011	2304
1338	2013	2304
1339	2016	2307
1339	2017	2307
1339	2019	2307
1340	2020	2309
1340	2021	2310
1341	2022	2312
1341	2024	2312
1345	2027	2312
1346	2027	2313
1346	2029	2313
1348	2030	2313
1349	2030	2314
1350	2031	2316
1351	2031	2317
1351	2033	2317
1352	2034	2318
1353	2035	2319
