7522	-0.966993710437535	6.34	11953	-0.977828839623483	14752	-0.975880593483502
7755	-0.966821671215586	5.58	11759	-0.977540588661400	1938	-0.975872360828096
8557	-0.966788289146947	6.08	11627	-0.977416292490763	15948	-0.975860888986352
7983	-0.966729585429682	2.15	12126	-0.977194132751227	12259	-0.975788492356808
8458	-0.966325500169348	6.18	11911	-0.976924930021991	6808	-0.975488132105964
8671	-0.966173423607120	5.51	12419	-0.976802100367465	283	-0.975356469910376
8550	-0.966050303695714	5.06	11471	-0.976599748485167	6479	-0.975351146619775
8461	-0.965937191817902	6.41	11450	-0.976551755479749	8338	-0.975206142241776
8683	-0.965825692097050	6.3	12560	-0.976549559789475	11424	-0.975123199965636
7497	-0.964630489006894	4.18	11285	-0.976505623663100	9781	-0.975056423198508
8438	-0.964591063909296	5.07	11356	-0.976386947630214	9869	-0.974996653582839
7898	-0.964545526549143	6.24	12441	-0.976337388842184	15	-0.974628766429523
8279	-0.964522409813893	5.86	11364	-0.976066977434157	14336	-0.974466002905172
8399	-0.964437528170148	6.04	11449	-0.975895838955393	9683	-0.974415092992516
8678	-0.964172855983652	5.7	12494	-0.975866980811346	5913	-0.974373749844040
8249	-0.964025688617455	5.08	12421	-0.975712713102115	14905	-0.974136548198807
8698	-0.963863454909051	6.35	12526	-0.975531123837027	5684	-0.974053114093843
8690	-0.963578504511808	5.35	12537	-0.975428504117072	15999	-0.973855519160619
7546	-0.963406113150130	4.39	12450	-0.975292666248901	4436	-0.973783649377766
8044	-0.962771032240313	5.49	11602	-0.975231173141666	8282	-0.973583339160248
8263	-0.962379790994139	5.46	12447	-0.974967324825036	9336	-0.973566182876878
7847	-0.962308492470491	4.17	12363	-0.974881811287656	6719	-0.973484055697215
7456	-0.961444924999702	5.83	11583	-0.974876456352711	9574	-0.973295725947253
7803	-0.961386547728897	5.84	12467	-0.974805372373288	6336	-0.973030551408566
7503	-0.961287069570436	4.9	12481	-0.974679536711709	9845	-0.973028841191809
8378	-0.961127966212004	5.88	11267	-0.974419812798682	1273	-0.972871607115115
7646	-0.961120136761124	4.94	12391	-0.974333632009320	7968	-0.972848367089633
8427	-0.961082313619737	5.5	11295	-0.974304245880439	12111	-0.972710883921329
7995	-0.961058268052400	5.59	12567	-0.974205874673705	8132	-0.972447176511337
7453	-0.960829449418415	5.7	11522	-0.974193022527462	5388	-0.972360923381288
8621	-0.960610900741184	6.38	12529	-0.973767340044224	15719	-0.972219990511121
7743	-0.960604409310402	5.15	12415	-0.973643630599597	12852	-0.971981155792704
8722	-0.960407937074504	6.39	12581	-0.973351161639857	1317	-0.971786337438480
8530	-0.960291797757552	5.95	12181	-0.973292968780046	3358	-0.971715997053229
7982	-0.959521728470335	6.24	12187	-0.973085607029698	391	-0.971588734363573
8299	-0.959469421380173	5.77	12292	-0.973079113968638	7241	-0.971586195372320
8716	-0.959409547527237	6.46	11278	-0.973014752935361	9593	-0.971441428408351
8599	-0.959144870223672	5.84	11256	-0.972855420305642	14383	-0.971186301425808
7987	-0.959028462204155	5.9	11600	-0.972550638686097	14929	-0.971181352372896
8705	-0.958947289193153	4.3	12548	-0.972183713228612	14067	-0.971053499714428
8313	-0.958810980312506	5.78	12595	-0.971889714011659	11855	-0.971042415193384
8552	-0.958734872952453	6.47	12460	-0.971799167676399	14977	-0.970794221832490
8632	-0.958569570709581	3.21	11241	-0.971779233790076	15087	-0.970783945766370
8501	-0.958557630507747	4.83	11659	-0.971653012662681	9446	-0.970667435552443
8183	-0.958244417152346	6.06	11237	-0.971558983686568	10321	-0.970641094917440
7604	-0.957928720659318	5.08	12462	-0.971528526900177	8484	-0.970573741605521
7435	-0.957820098440016	4.91	12562	-0.971399035683020	10771	-0.970188878888870
7648	-0.957739043339200	4.54	11555	-0.971236226393477	1279	-0.970121711814215
8560	-0.957601312786241	6.06	11432	-0.971033737973027	185	-0.969921399682351
7426	-0.957349488741770	5.45	12446	-0.970792225953302	7869	-0.969857304549197
7740	-0.957167387523444	6.23	12342	-0.970691655700824	2283	-0.969853377077092
7418	-0.957062797178820	5.32	11523	-0.970260958726695	12043	-0.969838236908545
7651	-0.957033159758400	6.47	12344	-0.970251205929441	15071	-0.969793303298575
7420	-0.956614563433916	6.25	11584	-0.970238767027062	7683	-0.969551879717347
8276	-0.956526912404451	6.26	11688	-0.969907391794411	2516	-0.969479884718513
7413	-0.956442309713619	6.35	11242	-0.969838753426829	1450	-0.969189180601841
8186	-0.956263052048682	6.38	12018	-0.969698575178162	6225	-0.969125984396793
8196	-0.956185040306739	6.13	12652	-0.969417250151103	9058	-0.968945861304563
8356	-0.955704115928881	6.12	12442	-0.969156363468522	14968	-0.968925791492403
7455	-0.955694754861876	3.11	11633	-0.968964910455505	9969	-0.967980620366175
7780	-0.955619709394476	4.94	12654	-0.968941569689989	12700	-0.967665553944482
7591	-0.955452229923428	6.35	11299	-0.968655286408673	8488	-0.967579755528897
8049	-0.955387282460781	5.19	11999	-0.968405366367723	8161	-0.967563752836371
8256	-0.955202866388351	6.05	11706	-0.968342712978172	14062	-0.967493716247110
7650	-0.955159431536203	4.59	11411	-0.968342273515332	7926	-0.966945081168558
7828	-0.954892451750391	6.17	11608	-0.968254746635628	8824	-0.966694709712920
8497	-0.954693667272173	6.05	12122	-0.968219549728337	7691	-0.966566329154114
8237	-0.954664932065051	6.16	12672	-0.967984801376242	9676	-0.966553146326210
8173	-0.954578087013890	5.84	11577	-0.967650264884419	12000	-0.966400419001944
7897	-0.954516233387558	4.47	12571	-0.967634238702529	7466	-0.966374987921173
8717	-0.954040596832965	4.87	12649	-0.967453444633665	1681	-0.966227815023500
7521	-0.954011924148381	6.34	11340	-0.967017872430711	12193	-0.966125383165047
7549	-0.953780505420425	5.93	12659	-0.966953110569915	9865	-0.966073410495264
7402	-0.953744841366783	5.03	12569	-0.966699098870505	15230	-0.965996606115702
7681	-0.953684150813368	6.23	12556	-0.966661141924611	15184	-0.965779262118596
7823	-0.953368457670526	5.68	11681	-0.966485433101729	2943	-0.965639469412602
7508	-0.953287934714397	6.34	11693	-0.966263993899144	502	-0.965579414460434
8679	-0.952865449041963	6.15	11494	-0.966167600847982	163	-0.965526973422198
8181	-0.952595075335627	6.34	11378	-0.966109382866757	6402	-0.965446499725263
7405	-0.952154138254470	6.39	12522	-0.965909633670948	8932	-0.965418330968945
8631	-0.952033394344328	6.01	11720	-0.965740803091044	5856	-0.965267855429871
7686	-0.951743378274069	2.89	11630	-0.965549766628864	9363	-0.965244673317247
7833	-0.951511434398488	5.95	11898	-0.965494418472654	6033	-0.964961632433924
7385	-0.951407218522905	4.65	12220	-0.964501789140938	13540	-0.964850858550318
8647	-0.951340808331634	4.81	11185	-0.964486814707931	3890	-0.964803092918576
8759	-0.951272179559695	6.4	12639	-0.964402047512685	6403	-0.964716241746518
8245	-0.951230434436914	2.63	11979	-0.964362081328353	7793	-0.964135763145998
8375	-0.951111017431016	5.92	12667	-0.964123661718220	5934	-0.963974651475278
8420	-0.950927699946953	3.97	12505	-0.964119615029042	11354	-0.963784699227515
8594	-0.950699700300587	6.49	12519	-0.964040610345602	7280	-0.963599590699403
8572	-0.950698927208069	6.49	12468	-0.964029295437283	1191	-0.963377023083313
7527	-0.950689825043692	4.99	12723	-0.963925580671424	8894	-0.963359106034664
7575	-0.950630532299909	6.07	11773	-0.963844227434688	1833	-0.962784741025424
8392	-0.950614582291014	2.98	12016	-0.963771174828499	558	-0.962701890991456
8625	-0.949789622005258	6.06	12722	-0.963663490334416	5102	-0.962573206545457
8799	-0.949575073259799	4.85	12726	-0.963159525022034	2237	-0.962401917943774
7770	-0.949521303171345	5.94	11168	-0.963106081884709	8121	-0.962284991877161
8158	-0.949518519634348	6.35	12644	-0.962955536519684	15940	-0.962226165241440
7373	-0.949448144055062	6.49	12461	-0.962857359135771	5941	-0.961616695284687
7916	-0.949416018476069	6.31	11946	-0.962682272523305	7116	-0.961413798098003
8769	-0.949329454152418	4.34	12081	-0.962111950232518	13527	-0.961322325384829
8660	-0.948544524636232	6.48	11598	-0.962096685667868	8980	-0.961143400636808
8298	-0.948279270324178	4.12	11833	-0.962033657223471	7122	-0.961125496277523
7739	-0.948255079447307	5.31	12754	-0.962024099977520	12317	-0.961096794537927
7564	-0.948119329305227	6.31	12682	-0.961981768165983	7946	-0.960987788598198
8815	-0.948073984170360	5.61	12165	-0.961947415858101	6189	-0.960884984379093
8578	-0.947781629092496	5.7	11310	-0.961913934457343	14649	-0.960745278183537
8665	-0.947592582553298	5.46	11655	-0.961864281559425	1660	-0.960495278433388
7971	-0.947542816504865	6.04	12721	-0.961711897059687	3232	-0.960300532372762
8806	-0.947448625165957	6.36	11557	-0.961638465118310	3395	-0.960006902428353
7608	-0.947177738665782	6.18	11246	-0.961499727861550	3432	-0.959803047327168
8817	-0.947085045209656	2.82	12757	-0.961331264663948	9621	-0.959777570322188
7945	-0.947050252076280	4.08	12433	-0.961321399834492	11290	-0.959709003629757
8124	-0.946584908882508	3.9	12576	-0.961208532853931	12054	-0.959672461757781
7345	-0.946257603211314	5.54	11982	-0.961168704491999	1406	-0.959539228471332
8702	-0.945856494842657	2.33	12118	-0.961102708884445	3154	-0.959257116861335
8459	-0.945590570343028	6.48	12601	-0.960989566202495	15692	-0.959245552244608
7484	-0.945484835331746	6.26	12753	-0.960960781765567	1671	-0.959178921937142
7637	-0.944807526568753	3.33	12163	-0.960813492755435	8150	-0.959100777961602
8842	-0.944635647053059	6.49	12759	-0.960802683520178	15590	-0.958689034521620
8641	-0.944572325429285	6.28	11410	-0.960761219951125	10308	-0.958555222318438
7784	-0.944125375394023	6.17	11446	-0.960564101524118	9396	-0.958453291904697
8830	-0.943921915561737	6.19	12744	-0.960558427425228	5733	-0.958322219845663
8757	-0.943887339540003	4.88	11570	-0.960286882588842	10201	-0.958270824456922
8470	-0.943436164036804	4.77	11179	-0.960103819368023	5866	-0.958106175701837
8401	-0.943409111213589	6.29	11188	-0.960026829936168	7293	-0.957739111314498
7532	-0.943340144947662	5.85	12264	-0.960015636311875	5442	-0.957542221297701
8857	-0.943306083306747	6.21	12227	-0.959906172582575	122	-0.957442231367239
8091	-0.943110491695960	4.92	12604	-0.959787544031907	7199	-0.957427775942144
8585	-0.942877379622899	4.73	11282	-0.959688300913454	2740	-0.957363231649646
8559	-0.942867007763248	6.15	12270	-0.959630026439870	9797	-0.957269071911223
8719	-0.942859043378696	5.57	12324	-0.959568867934976	14391	-0.957185781035456
7399	-0.942628964055243	5.85	12779	-0.959560747531070	7148	-0.957157527664946
7355	-0.942593190089132	5.75	11620	-0.959494695006966	7947	-0.957069583838427
8367	-0.942114867260940	6.32	12782	-0.959337078894320	4372	-0.956906842890420
8611	-0.941879020188933	6.02	11190	-0.959259164360783	8406	-0.956756403464379
8097	-0.941705150288755	5.4	12771	-0.959226601583344	6564	-0.956716670111105
7310	-0.941702507178448	6.29	12730	-0.959170202135007	3057	-0.956496200386053
7734	-0.941582599292769	3.96	12611	-0.959088100067682	8424	-0.956310185280383
8763	-0.941514604029301	5.74	11621	-0.958702344564091	12563	-0.956282964244703
7320	-0.941348710704225	5.06	11097	-0.958658814805534	13758	-0.956199589569113
7296	-0.941332298653019	5.71	12542	-0.958577758846175	7693	-0.956091714061200
7711	-0.941291686588993	6.42	11247	-0.958532588581181	13521	-0.955848176262806
7794	-0.940963428751214	4.93	11663	-0.958517816928153	7850	-0.955494088807859
8281	-0.940892813430815	6.29	12148	-0.958352002241072	13760	-0.955320208904031
8762	-0.940181226033226	5.22	12063	-0.958330555706038	9994	-0.955126641307178
8184	-0.940105973415436	6.49	12028	-0.957996368448686	13090	-0.955121349525851
8751	-0.939680776607069	4.5	12306	-0.957894851026933	14986	-0.954977455546115
7395	-0.939294005272716	5.25	12574	-0.957726169651505	16007	-0.954882933892490
8584	-0.939239316554303	5.63	12775	-0.957721372139894	15333	-0.954828276344530
7566	-0.939147667327311	6.28	11198	-0.957617979707642	3588	-0.954772244211885
8874	-0.939025568905485	6.27	12751	-0.957581661276302	8253	-0.954316124824923
8860	-0.938920884272773	3.47	11884	-0.957566802708523	11204	-0.954288205266889
8841	-0.938868011735151	4.66	11084	-0.957539400793650	5206	-0.954271989325873
8555	-0.938650291435952	4.33	12809	-0.957322096463547	6270	-0.954254483400408
8766	-0.938576667988592	4.96	12402	-0.957283756728904	6100	-0.953985418803353
7932	-0.938270996666198	5.92	11142	-0.957201321026778	14408	-0.953949740262782
8454	-0.937875514794631	4.1	11360	-0.956884427822627	13360	-0.953734558754946
8881	-0.937780629699523	6.29	12812	-0.956831821076801	7765	-0.953580306245984
8887	-0.937417709447022	6.31	12497	-0.956738735594363	10524	-0.953522342952401
7491	-0.937105514320326	4.85	12314	-0.956695240419838	7336	-0.953419390301476
7974	-0.937089539508359	4.15	11941	-0.956450026030001	2917	-0.953228542714653
8837	-0.936730766112085	6.06	11249	-0.956447494492392	10586	-0.953194705566878
7390	-0.936646386162655	5.31	11785	-0.956301807250210	10030	-0.953183024618864
8899	-0.936517834681521	5.69	12329	-0.956183508114368	1501	-0.952921942407905
8480	-0.936161502898559	5.86	11137	-0.956091356172332	10946	-0.952659142651579
8776	-0.935950455839634	5.48	12767	-0.956050736292982	15218	-0.952431298922893
8651	-0.935899718164047	6.18	12531	-0.955808770814303	7730	-0.952430974891931
7403	-0.935764074782008	6.16	11893	-0.955774110773246	11694	-0.952239882737546
8610	-0.935614684269140	6.18	12819	-0.955766368022115	8659	-0.952050581111059
